date,review_count
2004/1,1
2004/2,1
2004/3,1
2004/4,1
2004/5,1
2004/6,1
2004/7,1
2004/8,1
2004/9,1
2004/10,1
2004/11,1
2004/12,1
2005/1,1
2005/2,1
2005/3,1
2005/4,1
2005/5,1
2005/6,1
2005/7,1
2005/8,1
2005/9,1
2005/10,1
2005/11,1
2005/12,1
2006/1,1
2006/2,1
2006/3,1
2006/4,1
2006/5,1
2006/6,1
2006/7,1
2006/8,1
2006/9,1
2006/10,1
2006/11,1
2006/12,1
2007/1,6
2007/2,3
2007/3,2
2007/4,1
2007/5,1
2007/6,3
2007/7,1
2007/8,2
2007/9,2
2007/10,2
2007/11,1
2007/12,3
2008/1,5
2008/2,4
2008/3,3
2008/4,2
2008/5,2
2008/6,3
2008/7,6
2008/8,5
2008/9,4
2008/10,4
2008/11,4
2008/12,5
2009/1,11
2009/2,4
2009/3,8
2009/4,7
2009/5,3
2009/6,4
2009/7,5
2009/8,5
2009/9,5
2009/10,2
2009/11,8
2009/12,8
2010/1,13
2010/2,6
2010/3,17
2010/4,14
2010/5,7
2010/6,14
2010/7,12
2010/8,13
2010/9,17
2010/10,9
2010/11,20
2010/12,18
2011/1,19
2011/2,14
2011/3,21
2011/4,15
2011/5,17
2011/6,23
2011/7,26
2011/8,15
2011/9,18
2011/10,11
2011/11,13
2011/12,16
2012/1,24
2012/2,18
2012/3,24
2012/4,19
2012/5,19
2012/6,24
2012/7,12
2012/8,23
2012/9,21
2012/10,11
2012/11,18
2012/12,16
2013/1,27
2013/2,15
2013/3,11
2013/4,20
2013/5,24
2013/6,26
2013/7,31
2013/8,32
2013/9,33
2013/10,28
2013/11,31
2013/12,27
2014/1,48
2014/2,32
2014/3,30
2014/4,21
2014/5,36
2014/6,35
2014/7,44
2014/8,31
2014/9,38
2014/10,28
2014/11,29
2014/12,35
2015/1,18
2015/2,1
2015/3,1
2015/4,1
2015/5,1
2015/6,1
2015/7,1
2015/8,1
2015/9,1
2015/10,1
2015/11,1
2015/12,1
