date,review_count
2004/1,1
2004/2,1
2004/3,1
2004/4,1
2004/5,1
2004/6,1
2004/7,1
2004/8,1
2004/9,1
2004/10,1
2004/11,1
2004/12,1
2005/1,1
2005/2,1
2005/3,1
2005/4,1
2005/5,1
2005/6,1
2005/7,1
2005/8,1
2005/9,1
2005/10,1
2005/11,1
2005/12,1
2006/1,1
2006/2,1
2006/3,1
2006/4,1
2006/5,1
2006/6,1
2006/7,1
2006/8,1
2006/9,1
2006/10,1
2006/11,1
2006/12,1
2007/1,1
2007/2,1
2007/3,1
2007/4,1
2007/5,1
2007/6,1
2007/7,1
2007/8,1
2007/9,1
2007/10,1
2007/11,1
2007/12,1
2008/1,1
2008/2,1
2008/3,1
2008/4,1
2008/5,1
2008/6,1
2008/7,1
2008/8,1
2008/9,1
2008/10,1
2008/11,1
2008/12,1
2009/1,1
2009/2,1
2009/3,1
2009/4,1
2009/5,1
2009/6,1
2009/7,1
2009/8,1
2009/9,1
2009/10,1
2009/11,1
2009/12,1
2010/1,5
2010/2,12
2010/3,10
2010/4,14
2010/5,13
2010/6,10
2010/7,22
2010/8,25
2010/9,22
2010/10,25
2010/11,20
2010/12,11
2011/1,32
2011/2,30
2011/3,33
2011/4,26
2011/5,31
2011/6,28
2011/7,34
2011/8,26
2011/9,24
2011/10,19
2011/11,30
2011/12,34
2012/1,37
2012/2,21
2012/3,36
2012/4,30
2012/5,30
2012/6,28
2012/7,38
2012/8,30
2012/9,14
2012/10,25
2012/11,17
2012/12,31
2013/1,27
2013/2,26
2013/3,29
2013/4,24
2013/5,25
2013/6,39
2013/7,40
2013/8,33
2013/9,36
2013/10,36
2013/11,37
2013/12,51
2014/1,50
2014/2,30
2014/3,56
2014/4,53
2014/5,53
2014/6,69
2014/7,68
2014/8,64
2014/9,50
2014/10,60
2014/11,50
2014/12,53
2015/1,23
2015/2,1
2015/3,1
2015/4,1
2015/5,1
2015/6,1
2015/7,1
2015/8,1
2015/9,1
2015/10,1
2015/11,1
2015/12,1
