Date,review_count
2012-01-02,4
2012-01-09,1
2012-01-16,1
2012-01-23,1
2012-01-30,1
2012-02-06,1
2012-02-13,1
2012-02-20,1
2012-02-27,1
2012-03-05,1
2012-03-12,1
2012-03-19,1
2012-03-26,1
2012-04-02,1
2012-04-09,1
2012-04-16,1
2012-04-23,1
2012-04-30,1
2012-05-07,1
2012-05-14,1
2012-05-21,1
2012-05-28,1
2012-06-04,1
2012-06-11,1
2012-06-18,1
2012-06-25,1
2012-07-02,1
2012-07-09,1
2012-07-16,1
2012-07-23,1
2012-07-30,1
2012-08-06,1
2012-08-13,1
2012-08-20,1
2012-08-27,1
2012-09-03,1
2012-09-10,20
2012-09-17,35
2012-09-24,23
2012-10-01,36
2012-10-08,29
2012-10-15,24
2012-10-22,17
2012-10-29,26
2012-11-05,17
2012-11-12,23
2012-11-19,16
2012-11-26,20
2012-12-03,22
2012-12-10,19
2012-12-17,15
2012-12-24,33
2012-12-31,1
2013-01-07,18
2013-01-14,33
2013-01-21,18
2013-01-28,20
2013-02-04,15
2013-02-11,18
2013-02-18,29
2013-02-25,17
2013-03-04,19
2013-03-11,23
2013-03-18,16
2013-03-25,20
2013-04-01,21
2013-04-08,23
2013-04-15,15
2013-04-22,11
2013-04-29,14
2013-05-06,14
2013-05-13,20
2013-05-20,15
2013-05-27,27
2013-06-03,31
2013-06-10,20
2013-06-17,21
2013-06-24,29
2013-07-01,29
2013-07-08,19
2013-07-15,15
2013-07-22,19
2013-07-29,23
2013-08-05,30
2013-08-12,24
2013-08-19,29
2013-08-26,30
2013-09-02,28
2013-09-09,23
2013-09-16,17
2013-09-23,14
2013-09-30,12
2013-10-07,15
2013-10-14,14
2013-10-21,17
2013-10-28,22
2013-11-04,15
2013-11-11,27
2013-11-18,23
2013-11-25,26
2013-12-02,21
2013-12-09,16
2013-12-16,26
2013-12-23,34
2013-12-30,1
2014-01-06,33
2014-01-13,17
2014-01-20,23
2014-01-27,20
2014-02-03,31
2014-02-10,18
2014-02-17,20
2014-02-24,37
2014-03-03,16
2014-03-10,18
2014-03-17,18
2014-03-24,25
2014-03-31,18
2014-04-07,22
2014-04-14,25
2014-04-21,22
2014-04-28,14
2014-05-05,17
2014-05-12,23
2014-05-19,19
2014-05-26,24
2014-06-02,18
2014-06-09,24
2014-06-16,30
2014-06-23,47
2014-06-30,26
2014-07-07,34
2014-07-14,23
2014-07-21,19
2014-07-28,27
2014-08-04,19
2014-08-11,32
2014-08-18,33
2014-08-25,21
2014-09-01,27
2014-09-08,23
2014-09-15,18
2014-09-22,34
2014-09-29,13
2014-10-06,29
2014-10-13,17
2014-10-20,26
2014-10-27,14
2014-11-03,23
2014-11-10,18
2014-11-17,19
2014-11-24,26
2014-12-01,20
2014-12-08,20
2014-12-15,31
2014-12-22,43
2014-12-29,1
2015-01-05,21
2015-01-12,1
2015-01-19,1
2015-01-26,1
2015-02-02,1
2015-02-09,1
2015-02-16,1
2015-02-23,1
2015-03-02,1
2015-03-09,1
2015-03-16,1
2015-03-23,1
2015-03-30,1
2015-04-06,1
2015-04-13,1
2015-04-20,1
2015-04-27,1
2015-05-04,1
2015-05-11,1
2015-05-18,1
2015-05-25,1
2015-06-01,1
2015-06-08,1
2015-06-15,1
2015-06-22,1
2015-06-29,1
2015-07-06,1
2015-07-13,1
2015-07-20,1
2015-07-27,1
2015-08-03,1
2015-08-10,1
2015-08-17,1
2015-08-24,1
2015-08-31,1
2015-09-07,1
2015-09-14,1
2015-09-21,1
2015-09-28,1
2015-10-05,1
2015-10-12,1
2015-10-19,1
2015-10-26,1
2015-11-02,1
2015-11-09,1
2015-11-16,1
2015-11-23,1
2015-11-30,1
2015-12-07,1
2015-12-14,1
2015-12-21,1
2015-12-28,1
