Date,review_count
2010-01-04,1
2010-01-11,1
2010-01-18,1
2010-01-25,1
2010-02-01,1
2010-02-08,1
2010-02-15,1
2010-02-22,1
2010-03-01,1
2010-03-08,1
2010-03-15,1
2010-03-22,1
2010-03-29,1
2010-04-05,1
2010-04-12,1
2010-04-19,1
2010-04-26,1
2010-05-03,1
2010-05-10,1
2010-05-17,1
2010-05-24,1
2010-05-31,1
2010-06-07,1
2010-06-14,1
2010-06-21,1
2010-06-28,1
2010-07-05,1
2010-07-12,1
2010-07-19,1
2010-07-26,1
2010-08-02,1
2010-08-09,1
2010-08-16,1
2010-08-23,1
2010-08-30,1
2010-09-06,1
2010-09-13,1
2010-09-20,1
2010-09-27,1
2010-10-04,1
2010-10-11,1
2010-10-18,1
2010-10-25,1
2010-11-01,1
2010-11-08,1
2010-11-15,1
2010-11-22,1
2010-11-29,1
2010-12-06,1
2010-12-13,4
2010-12-20,8
2010-12-27,9
2011-01-03,1
2011-01-10,11
2011-01-17,20
2011-01-24,11
2011-01-31,11
2011-02-07,13
2011-02-14,14
2011-02-21,15
2011-02-28,9
2011-03-07,17
2011-03-14,17
2011-03-21,14
2011-03-28,15
2011-04-04,14
2011-04-11,20
2011-04-18,18
2011-04-25,10
2011-05-02,15
2011-05-09,17
2011-05-16,22
2011-05-23,17
2011-05-30,14
2011-06-06,15
2011-06-13,10
2011-06-20,22
2011-06-27,23
2011-07-04,26
2011-07-11,17
2011-07-18,20
2011-07-25,21
2011-08-01,25
2011-08-08,20
2011-08-15,24
2011-08-22,18
2011-08-29,18
2011-09-05,22
2011-09-12,14
2011-09-19,13
2011-09-26,7
2011-10-03,17
2011-10-10,24
2011-10-17,18
2011-10-24,12
2011-10-31,14
2011-11-07,18
2011-11-14,16
2011-11-21,14
2011-11-28,24
2011-12-05,20
2011-12-12,17
2011-12-19,21
2011-12-26,34
2012-01-02,26
2012-01-09,19
2012-01-16,27
2012-01-23,26
2012-01-30,18
2012-02-06,10
2012-02-13,17
2012-02-20,24
2012-02-27,19
2012-03-05,14
2012-03-12,14
2012-03-19,22
2012-03-26,17
2012-04-02,14
2012-04-09,18
2012-04-16,14
2012-04-23,17
2012-04-30,18
2012-05-07,13
2012-05-14,16
2012-05-21,14
2012-05-28,14
2012-06-04,20
2012-06-11,20
2012-06-18,17
2012-06-25,27
2012-07-02,20
2012-07-09,25
2012-07-16,21
2012-07-23,15
2012-07-30,16
2012-08-06,27
2012-08-13,19
2012-08-20,24
2012-08-27,18
2012-09-03,17
2012-09-10,13
2012-09-17,23
2012-09-24,13
2012-10-01,20
2012-10-08,17
2012-10-15,9
2012-10-22,11
2012-10-29,9
2012-11-05,14
2012-11-12,12
2012-11-19,17
2012-11-26,13
2012-12-03,17
2012-12-10,20
2012-12-17,11
2012-12-24,24
2012-12-31,1
2013-01-07,21
2013-01-14,22
2013-01-21,17
2013-01-28,7
2013-02-04,6
2013-02-11,11
2013-02-18,17
2013-02-25,20
2013-03-04,10
2013-03-11,14
2013-03-18,10
2013-03-25,21
2013-04-01,17
2013-04-08,14
2013-04-15,13
2013-04-22,9
2013-04-29,15
2013-05-06,19
2013-05-13,17
2013-05-20,9
2013-05-27,22
2013-06-03,15
2013-06-10,19
2013-06-17,18
2013-06-24,20
2013-07-01,25
2013-07-08,14
2013-07-15,13
2013-07-22,12
2013-07-29,17
2013-08-05,11
2013-08-12,14
2013-08-19,11
2013-08-26,18
2013-09-02,18
2013-09-09,8
2013-09-16,17
2013-09-23,17
2013-09-30,12
2013-10-07,19
2013-10-14,16
2013-10-21,13
2013-10-28,7
2013-11-04,11
2013-11-11,22
2013-11-18,15
2013-11-25,15
2013-12-02,18
2013-12-09,12
2013-12-16,22
2013-12-23,41
2013-12-30,1
2014-01-06,22
2014-01-13,19
2014-01-20,11
2014-01-27,15
2014-02-03,16
2014-02-10,19
2014-02-17,14
2014-02-24,19
2014-03-03,16
2014-03-10,21
2014-03-17,11
2014-03-24,22
2014-03-31,13
2014-04-07,21
2014-04-14,15
2014-04-21,19
2014-04-28,20
2014-05-05,13
2014-05-12,13
2014-05-19,14
2014-05-26,17
2014-06-02,16
2014-06-09,22
2014-06-16,19
2014-06-23,18
2014-06-30,19
2014-07-07,31
2014-07-14,25
2014-07-21,16
2014-07-28,21
2014-08-04,17
2014-08-11,18
2014-08-18,19
2014-08-25,21
2014-09-01,20
2014-09-08,18
2014-09-15,13
2014-09-22,19
2014-09-29,8
2014-10-06,13
2014-10-13,16
2014-10-20,15
2014-10-27,11
2014-11-03,12
2014-11-10,17
2014-11-17,15
2014-11-24,15
2014-12-01,11
2014-12-08,12
2014-12-15,11
2014-12-22,24
2014-12-29,1
2015-01-05,12
2015-01-12,1
2015-01-19,1
2015-01-26,1
2015-02-02,1
2015-02-09,1
2015-02-16,1
2015-02-23,1
2015-03-02,1
2015-03-09,1
2015-03-16,1
2015-03-23,1
2015-03-30,1
2015-04-06,1
2015-04-13,1
2015-04-20,1
2015-04-27,1
2015-05-04,1
2015-05-11,1
2015-05-18,1
2015-05-25,1
2015-06-01,1
2015-06-08,1
2015-06-15,1
2015-06-22,1
2015-06-29,1
2015-07-06,1
2015-07-13,1
2015-07-20,1
2015-07-27,1
2015-08-03,1
2015-08-10,1
2015-08-17,1
2015-08-24,1
2015-08-31,1
2015-09-07,1
2015-09-14,1
2015-09-21,1
2015-09-28,1
2015-10-05,1
2015-10-12,1
2015-10-19,1
2015-10-26,1
2015-11-02,1
2015-11-09,1
2015-11-16,1
2015-11-23,1
2015-11-30,1
2015-12-07,1
2015-12-14,1
2015-12-21,1
2015-12-28,1
