Year,Week_Num,Review_Count
2005,1,1
2005,2,1
2005,3,1
2005,4,1
2005,5,1
2005,6,1
2005,7,1
2005,8,1
2005,9,1
2005,10,1
2005,11,1
2005,12,1
2005,13,1
2005,14,1
2005,15,1
2005,16,1
2005,17,1
2005,18,1
2005,19,1
2005,20,1
2005,21,1
2005,22,1
2005,23,1
2005,24,1
2005,25,1
2005,26,1
2005,27,1
2005,28,1
2005,29,1
2005,30,1
2005,31,1
2005,32,1
2005,33,1
2005,34,1
2005,35,1
2005,36,1
2005,37,1
2005,38,1
2005,39,1
2005,40,1
2005,41,2
2005,42,1
2005,43,1
2005,44,1
2005,45,1
2005,46,1
2005,47,1
2005,48,1
2005,49,1
2005,50,1
2005,51,1
2005,52,1
2006,1,1
2006,2,1
2006,3,1
2006,4,1
2006,5,1
2006,6,1
2006,7,1
2006,8,1
2006,9,1
2006,10,1
2006,11,1
2006,12,1
2006,13,1
2006,14,1
2006,15,1
2006,16,1
2006,17,1
2006,18,1
2006,19,1
2006,20,2
2006,21,1
2006,22,1
2006,23,1
2006,24,1
2006,25,1
2006,26,1
2006,27,1
2006,28,1
2006,29,1
2006,30,1
2006,31,1
2006,32,1
2006,33,1
2006,34,1
2006,35,1
2006,36,1
2006,37,2
2006,38,1
2006,39,1
2006,40,1
2006,41,1
2006,42,1
2006,43,1
2006,44,1
2006,45,1
2006,46,1
2006,47,1
2006,48,1
2006,49,1
2006,50,1
2006,51,1
2006,52,1
2007,1,1
2007,2,1
2007,3,1
2007,4,1
2007,5,2
2007,6,1
2007,7,1
2007,8,1
2007,9,1
2007,10,1
2007,11,2
2007,12,1
2007,13,1
2007,14,1
2007,15,2
2007,16,1
2007,17,2
2007,18,1
2007,19,3
2007,20,1
2007,21,1
2007,22,2
2007,23,1
2007,24,2
2007,25,1
2007,26,1
2007,27,1
2007,28,1
2007,29,3
2007,30,4
2007,31,1
2007,32,1
2007,33,1
2007,34,2
2007,35,5
2007,36,6
2007,37,1
2007,38,2
2007,39,2
2007,40,1
2007,41,2
2007,42,1
2007,43,1
2007,44,1
2007,45,1
2007,46,1
2007,47,1
2007,48,1
2007,49,2
2007,50,1
2007,51,1
2007,52,2
2008,1,4
2008,2,5
2008,3,5
2008,4,1
2008,5,2
2008,6,1
2008,7,1
2008,8,1
2008,9,2
2008,10,3
2008,11,2
2008,12,3
2008,13,1
2008,14,2
2008,15,1
2008,16,1
2008,17,1
2008,18,1
2008,19,2
2008,20,4
2008,21,1
2008,22,2
2008,23,2
2008,24,2
2008,25,5
2008,26,1
2008,27,2
2008,28,2
2008,29,4
2008,30,3
2008,31,1
2008,32,1
2008,33,3
2008,34,1
2008,35,1
2008,36,3
2008,37,2
2008,38,4
2008,39,1
2008,40,1
2008,41,1
2008,42,1
2008,43,2
2008,44,4
2008,45,2
2008,46,2
2008,47,1
2008,48,1
2008,49,5
2008,50,2
2008,51,2
2008,52,1
2009,1,2
2009,2,2
2009,3,4
2009,4,3
2009,5,4
2009,6,1
2009,7,4
2009,8,4
2009,9,2
2009,10,1
2009,11,2
2009,12,5
2009,13,6
2009,14,3
2009,15,2
2009,16,2
2009,17,3
2009,18,1
2009,19,3
2009,20,3
2009,21,2
2009,22,1
2009,23,4
2009,24,1
2009,25,2
2009,26,4
2009,27,4
2009,28,2
2009,29,5
2009,30,6
2009,31,5
2009,32,3
2009,33,4
2009,34,4
2009,35,4
2009,36,1
2009,37,2
2009,38,2
2009,39,4
2009,40,4
2009,41,3
2009,42,3
2009,43,4
2009,44,1
2009,45,4
2009,46,7
2009,47,3
2009,48,5
2009,49,3
2009,50,1
2009,51,1
2009,52,1
2009,53,5
2010,1,4
2010,2,8
2010,3,6
2010,4,3
2010,5,3
2010,6,1
2010,7,6
2010,8,8
2010,9,5
2010,10,4
2010,11,8
2010,12,4
2010,13,6
2010,14,6
2010,15,7
2010,16,11
2010,17,2
2010,18,7
2010,19,2
2010,20,4
2010,21,6
2010,22,8
2010,23,4
2010,24,4
2010,25,5
2010,26,3
2010,27,9
2010,28,11
2010,29,11
2010,30,6
2010,31,9
2010,32,9
2010,33,6
2010,34,9
2010,35,8
2010,36,7
2010,37,6
2010,38,7
2010,39,6
2010,40,5
2010,41,2
2010,42,8
2010,43,2
2010,44,12
2010,45,9
2010,46,10
2010,47,7
2010,48,14
2010,49,9
2010,50,6
2010,51,4
2010,52,10
2011,1,3
2011,2,8
2011,3,16
2011,4,6
2011,5,7
2011,6,7
2011,7,10
2011,8,11
2011,9,9
2011,10,6
2011,11,12
2011,12,19
2011,13,17
2011,14,9
2011,15,9
2011,16,11
2011,17,8
2011,18,7
2011,19,13
2011,20,13
2011,21,13
2011,22,15
2011,23,14
2011,24,17
2011,25,13
2011,26,15
2011,27,24
2011,28,12
2011,29,16
2011,30,14
2011,31,12
2011,32,19
2011,33,9
2011,34,20
2011,35,8
2011,36,15
2011,37,12
2011,38,12
2011,39,6
2011,40,10
2011,41,16
2011,42,12
2011,43,9
2011,44,9
2011,45,13
2011,46,4
2011,47,16
2011,48,14
2011,49,7
2011,50,16
2011,51,10
2011,52,23
2012,1,17
2012,2,19
2012,3,9
2012,4,10
2012,5,7
2012,6,8
2012,7,12
2012,8,14
2012,9,17
2012,10,14
2012,11,13
2012,12,16
2012,13,12
2012,14,16
2012,15,10
2012,16,11
2012,17,9
2012,18,12
2012,19,17
2012,20,16
2012,21,10
2012,22,21
2012,23,11
2012,24,17
2012,25,12
2012,26,14
2012,27,13
2012,28,14
2012,29,16
2012,30,14
2012,31,22
2012,32,20
2012,33,10
2012,34,15
2012,35,16
2012,36,13
2012,37,14
2012,38,9
2012,39,10
2012,40,9
2012,41,11
2012,42,12
2012,43,13
2012,44,14
2012,45,11
2012,46,15
2012,47,18
2012,48,15
2012,49,9
2012,50,10
2012,51,10
2012,52,32
2013,1,1
2013,2,11
2013,3,13
2013,4,11
2013,5,22
2013,6,12
2013,7,13
2013,8,29
2013,9,19
2013,10,19
2013,11,11
2013,12,16
2013,13,18
2013,14,16
2013,15,13
2013,16,11
2013,17,22
2013,18,19
2013,19,12
2013,20,18
2013,21,25
2013,22,19
2013,23,30
2013,24,30
2013,25,25
2013,26,25
2013,27,15
2013,28,14
2013,29,20
2013,30,13
2013,31,22
2013,32,30
2013,33,16
2013,34,33
2013,35,20
2013,36,30
2013,37,20
2013,38,25
2013,39,15
2013,40,15
2013,41,19
2013,42,17
2013,43,21
2013,44,18
2013,45,19
2013,46,24
2013,47,15
2013,48,32
2013,49,23
2013,50,11
2013,51,16
2013,52,22
2014,1,1
2014,2,34
2014,3,26
2014,4,26
2014,5,19
2014,6,16
2014,7,20
2014,8,19
2014,9,24
2014,10,18
2014,11,26
2014,12,29
2014,13,29
2014,14,17
2014,15,18
2014,16,26
2014,17,21
2014,18,17
2014,19,23
2014,20,23
2014,21,22
2014,22,20
2014,23,15
2014,24,19
2014,25,25
2014,26,21
2014,27,24
2014,28,19
2014,29,28
2014,30,24
2014,31,16
2014,32,26
2014,33,18
2014,34,15
2014,35,28
2014,36,28
2014,37,22
2014,38,24
2014,39,14
2014,40,16
2014,41,15
2014,42,21
2014,43,15
2014,44,17
2014,45,13
2014,46,14
2014,47,15
2014,48,12
2014,49,13
2014,50,11
2014,51,20
2014,52,26
2015,1,1
2015,2,13
2015,3,1
2015,4,1
2015,5,1
2015,6,1
2015,7,1
2015,8,1
2015,9,1
2015,10,1
2015,11,1
2015,12,1
2015,13,1
2015,14,1
2015,15,1
2015,16,1
2015,17,1
2015,18,1
2015,19,1
2015,20,1
2015,21,1
2015,22,1
2015,23,1
2015,24,1
2015,25,1
2015,26,1
2015,27,1
2015,28,1
2015,29,1
2015,30,1
2015,31,1
2015,32,1
2015,33,1
2015,34,1
2015,35,1
2015,36,1
2015,37,1
2015,38,1
2015,39,1
2015,40,1
2015,41,1
2015,42,1
2015,43,1
2015,44,1
2015,45,1
2015,46,1
2015,47,1
2015,48,1
2015,49,1
2015,50,1
2015,51,1
2015,52,1
2015,53,1
