date,review_count
2004/1,1
2004/2,1
2004/3,1
2004/4,1
2004/5,1
2004/6,1
2004/7,1
2004/8,1
2004/9,1
2004/10,1
2004/11,1
2004/12,1
2005/1,1
2005/2,1
2005/3,1
2005/4,1
2005/5,1
2005/6,1
2005/7,1
2005/8,1
2005/9,1
2005/10,1
2005/11,1
2005/12,1
2006/1,1
2006/2,1
2006/3,1
2006/4,1
2006/5,1
2006/6,1
2006/7,1
2006/8,1
2006/9,1
2006/10,1
2006/11,1
2006/12,1
2007/1,1
2007/2,1
2007/3,1
2007/4,1
2007/5,1
2007/6,1
2007/7,1
2007/8,1
2007/9,1
2007/10,1
2007/11,1
2007/12,1
2008/1,1
2008/2,1
2008/3,1
2008/4,1
2008/5,1
2008/6,1
2008/7,1
2008/8,1
2008/9,1
2008/10,1
2008/11,1
2008/12,1
2009/1,1
2009/2,1
2009/3,1
2009/4,18
2009/5,20
2009/6,22
2009/7,29
2009/8,32
2009/9,28
2009/10,19
2009/11,19
2009/12,10
2010/1,43
2010/2,22
2010/3,30
2010/4,25
2010/5,30
2010/6,34
2010/7,37
2010/8,42
2010/9,48
2010/10,33
2010/11,34
2010/12,35
2011/1,46
2011/2,44
2011/3,41
2011/4,45
2011/5,36
2011/6,59
2011/7,53
2011/8,68
2011/9,51
2011/10,47
2011/11,37
2011/12,42
2012/1,54
2012/2,30
2012/3,31
2012/4,33
2012/5,24
2012/6,30
2012/7,46
2012/8,49
2012/9,32
2012/10,38
2012/11,29
2012/12,38
2013/1,45
2013/2,29
2013/3,27
2013/4,52
2013/5,36
2013/6,54
2013/7,54
2013/8,47
2013/9,43
2013/10,38
2013/11,36
2013/12,42
2014/1,41
2014/2,57
2014/3,43
2014/4,41
2014/5,54
2014/6,50
2014/7,75
2014/8,65
2014/9,48
2014/10,53
2014/11,41
2014/12,44
2015/1,17
2015/2,1
2015/3,1
2015/4,1
2015/5,1
2015/6,1
2015/7,1
2015/8,1
2015/9,1
2015/10,1
2015/11,1
2015/12,1
