date,review_count
2004/1,1
2004/2,1
2004/3,1
2004/4,1
2004/5,1
2004/6,1
2004/7,1
2004/8,1
2004/9,1
2004/10,1
2004/11,1
2004/12,1
2005/1,1
2005/2,1
2005/3,1
2005/4,1
2005/5,1
2005/6,1
2005/7,1
2005/8,1
2005/9,1
2005/10,1
2005/11,1
2005/12,1
2006/1,1
2006/2,1
2006/3,1
2006/4,1
2006/5,1
2006/6,1
2006/7,1
2006/8,1
2006/9,1
2006/10,1
2006/11,1
2006/12,1
2007/1,1
2007/2,1
2007/3,1
2007/4,1
2007/5,1
2007/6,1
2007/7,1
2007/8,1
2007/9,1
2007/10,1
2007/11,1
2007/12,1
2008/1,1
2008/2,1
2008/3,1
2008/4,1
2008/5,1
2008/6,1
2008/7,1
2008/8,1
2008/9,1
2008/10,1
2008/11,1
2008/12,1
2009/1,1
2009/2,1
2009/3,1
2009/4,1
2009/5,1
2009/6,1
2009/7,1
2009/8,1
2009/9,1
2009/10,1
2009/11,1
2009/12,1
2010/1,1
2010/2,1
2010/3,1
2010/4,1
2010/5,1
2010/6,1
2010/7,1
2010/8,1
2010/9,1
2010/10,1
2010/11,1
2010/12,3
2011/1,13
2011/2,31
2011/3,40
2011/4,27
2011/5,29
2011/6,43
2011/7,41
2011/8,36
2011/9,31
2011/10,28
2011/11,38
2011/12,38
2012/1,59
2012/2,45
2012/3,53
2012/4,43
2012/5,48
2012/6,39
2012/7,44
2012/8,45
2012/9,47
2012/10,32
2012/11,30
2012/12,30
2013/1,49
2013/2,40
2013/3,32
2013/4,36
2013/5,21
2013/6,38
2013/7,38
2013/8,38
2013/9,37
2013/10,33
2013/11,30
2013/12,39
2014/1,52
2014/2,40
2014/3,36
2014/4,41
2014/5,41
2014/6,39
2014/7,59
2014/8,52
2014/9,38
2014/10,36
2014/11,34
2014/12,50
2015/1,19
2015/2,1
2015/3,1
2015/4,1
2015/5,1
2015/6,1
2015/7,1
2015/8,1
2015/9,1
2015/10,1
2015/11,1
2015/12,1
