date,review_count
2004/1,1
2004/2,1
2004/3,1
2004/4,1
2004/5,1
2004/6,1
2004/7,1
2004/8,1
2004/9,1
2004/10,1
2004/11,1
2004/12,1
2005/1,1
2005/2,1
2005/3,1
2005/4,1
2005/5,1
2005/6,1
2005/7,1
2005/8,1
2005/9,1
2005/10,1
2005/11,1
2005/12,1
2006/1,1
2006/2,1
2006/3,1
2006/4,1
2006/5,1
2006/6,1
2006/7,2
2006/8,1
2006/9,2
2006/10,1
2006/11,1
2006/12,1
2007/1,1
2007/2,1
2007/3,1
2007/4,2
2007/5,1
2007/6,1
2007/7,1
2007/8,1
2007/9,1
2007/10,1
2007/11,1
2007/12,1
2008/1,6
2008/2,1
2008/3,2
2008/4,1
2008/5,1
2008/6,3
2008/7,3
2008/8,3
2008/9,1
2008/10,2
2008/11,3
2008/12,1
2009/1,2
2009/2,4
2009/3,3
2009/4,2
2009/5,2
2009/6,1
2009/7,2
2009/8,3
2009/9,5
2009/10,2
2009/11,1
2009/12,4
2010/1,6
2010/2,6
2010/3,5
2010/4,5
2010/5,7
2010/6,5
2010/7,8
2010/8,15
2010/9,13
2010/10,14
2010/11,9
2010/12,9
2011/1,15
2011/2,15
2011/3,19
2011/4,17
2011/5,12
2011/6,20
2011/7,15
2011/8,19
2011/9,11
2011/10,14
2011/11,12
2011/12,16
2012/1,20
2012/2,11
2012/3,14
2012/4,13
2012/5,17
2012/6,13
2012/7,15
2012/8,15
2012/9,13
2012/10,14
2012/11,11
2012/12,12
2013/1,19
2013/2,19
2013/3,14
2013/4,17
2013/5,20
2013/6,17
2013/7,22
2013/8,24
2013/9,26
2013/10,21
2013/11,17
2013/12,14
2014/1,35
2014/2,16
2014/3,21
2014/4,13
2014/5,25
2014/6,27
2014/7,21
2014/8,26
2014/9,21
2014/10,30
2014/11,24
2014/12,17
2015/1,9
2015/2,1
2015/3,1
2015/4,1
2015/5,1
2015/6,1
2015/7,1
2015/8,1
2015/9,1
2015/10,1
2015/11,1
2015/12,1
